date,SHA,YRS,NHG,EXC,PNF,SCC,MKM,TRM,ORO,NML,MHB,NAT,ISB,TLG,SJF
2004-01-14,6700.42134797075,1649.6190374168734,54.91474157615671,125.6623287472534,507.79144625442115,81.35195758879566,318.08283011446133,171.0979411763824,3697.6835020646276,159.04524923194083,182.99170262758076,1326.479243286129,267.3752890661271,482.33969621641495,525.7667273457549
2004-01-15,6762.158402458184,1650.7077052842776,53.36728819043969,132.11193110401913,508.37465919716624,81.74370745561257,314.7009726161696,172.55581524910122,3627.1639211509487,183.2532069842618,183.46797949739516,1289.512188687707,268.30553799238055,462.29916482855674,527.9616320981406
2004-01-16,6803.589182417946,1614.3825284696388,51.67916290858344,139.1780237580667,497.22253704824135,82.04851866150021,307.0939863285866,173.80944655862876,3548.4085127307553,206.03182208688276,183.78291299928833,1262.5613188515752,268.7568553530383,441.32038089573706,529.4985909975243
2004-01-17,6825.895698905386,1579.1008126853958,49.81729604981994,146.69810415154703,487.84427147107175,82.29203846442135,299.6747826268694,174.84440355347388,3464.558746871087,226.992478526044,183.93993853969064,1246.9921352449462,265.16938509467116,416.38172090079684,530.343238315152
2004-01-18,6809.078675390625,1545.4142231734008,47.76732491027831,154.5179211023662,481.99025969845593,82.48666736949102,292.5137852722912,175.65136788114364,3376.453206076851,246.20853030478955,183.16885854272462,1228.6514511094015,259.0203158014314,391.8159398251858,527.2748999429458
2004-01-19,6623.152453125,1508.4843755590819,45.524764868164056,162.54177617471,475.16929680238474,82.63106081641907,287.0424367808554,176.22479635745162,3307.595864677677,263.7413075794166,181.56092815429687,1210.2086506925964,253.03007113668264,369.1185835947955,517.6626993203314
2004-01-20,6452.975625,1468.152068066406,43.21353124999999,170.57976468000146,467.13010665713887,82.72318826625313,283.47831003335716,176.57343653184694,3258.446711813705,279.6407097407256,180.025327734375,1192.2873926406446,246.273793120738,349.28360388626544,509.1218371030609
2004-01-21,6296.325,1429.0749999999998,41.01124999999999,178.30570960414104,461.48544585822447,82.76552193326796,279.5020581441699,176.72596676836832,3214.555735744546,293.9567154303693,178.567921875,1172.3049515033995,238.60093681971674,332.83649744461127,501.3073914627686
2004-01-22,6222.0,1411.0,38.974999999999994,185.5041465737717,458.67379281970216,82.50104979995062,274.7170349869404,175.92153515625,3176.9102548589685,306.73431774877787,177.519375,1150.6810286523237,230.09406594530188,315.00951159552574,492.95207860839844
2004-01-23,6225.9628125,1412.39078125,38.0,192.14112244996298,455.3539060888672,81.87874893913582,268.80529109652343,174.66703125,3134.3932822799657,318.0181244513488,177.075,1127.1229025971068,222.87973425674528,294.07515115479134,484.0814701171875
2004-01-24,6238.649015624999,1416.0772539062498,38.03375,198.24152845784653,451.2699552734375,81.13712965970764,261.8084104627745,174.0,3093.849257870233,327.86033696589396,177.0,1100.8792063549804,219.91052352080573,280.6924430769704,479.2232109375
2004-01-25,6256.626872460937,1421.1067723632812,38.181968749999996,203.8307669578669,449.0,80.32381236437989,253.84347286562348,174.01828125,3056.164231481333,336.419307722506,177.00562499999998,1071.4802147460937,219.2485389414116,275.12966819131935,477.8821875
2004-01-26,6275.446743808593,1426.9986159985351,38.46526484375,208.9575219360269,449.11953125,79.45665525878907,244.792110441304,174.0731953125,3031.639878628468,343.9492048221671,177.02306249999998,1056.0,217.9541130447693,266.92666831493983,477.0
2004-01-27,6294.6721050122305,1434.7370199939576,38.88223044921875,213.94164529082488,449.6317578125,78.72189082031251,236.6343487231445,174.15773818359375,3017.8192944632087,350.5615108848515,177.12925898437499,1057.28109375,216.05586080853436,257.3029860161512,477.2025
2004-01-28,6312.969724656406,1446.8398274250749,39.51106534912109,219.116357831513,450.76679052734374,78.3344765625,229.71128916015624,174.26293790039063,2993.200651953469,356.2248610804505,177.66939626953123,1063.2497109375001,213.5042320501892,250.79089704448776,477.92306249999996
2004-01-29,6329.384611174899,1462.2171614319102,40.36545621776122,224.27878548633703,452.6097334472656,78.1153125,222.04458203125,174.37678288238527,2957.8501215164188,360.9216145169949,178.92653588012695,1075.0278606445313,210.01006145971678,247.2383008589057,479.08283906249994
2004-01-30,6344.739671586781,1477.1891229267617,41.34896996351653,229.13869448013517,455.05645298248294,78.0,214.4875,174.49175959139103,2914.5324634399412,364.8277688188453,180.6649329451172,1089.8753832714845,208.0,240.4839443407089,480.7117381640624
2004-01-31,6362.233059499022,1490.6409488005493,42.375557206183636,233.67726770650296,457.668920094461,78.00140625,211.0,174.6183078903325,2891.0,368.4495924074319,182.54657743603317,1105.2585691428224,208.309375,228.48911856512447,483.130836430664
2004-02-01,6383.318037067846,1502.494546414609,43.39525590640589,237.95755604246483,460.1002004442199,78.00815416709983,211.135,174.76529529673115,2892.66078125,372.1816112581245,184.44317250549548,1120.6619889571107,209.33734374999997,210.47547661865232,486.26025393010246
