date,SHA,YRS,NHG,EXC,PNF,SCC,MKM,TRM,ORO,NML,MHB,NAT,ISB,TLG,SJF
2016-03-12,49744.3276591856,11183.383050367253,1657.5620756548847,1911.1534337285257,1048.3780967717244,371.93066138063506,1264.4034210752088,517.3287793064537,19633.681983828494,1744.5308897294158,2551.4215256974076,10321.089183237153,183.54673270267244,2690.887726368984,1572.1332356047635
2016-03-13,68581.97449825292,25775.268366770335,2320.3948670523087,4554.293064216985,819.0663867793742,234.214579562342,1819.2919488315767,357.8385288663784,58189.50076937022,3194.309619072695,4116.742825612468,20444.089245424635,177.33424682472304,4813.851988620711,1411.6514624035747
2016-03-14,52629.940648273594,28157.906337900647,4806.5506234113,5071.866674987476,745.7185168991516,229.99798055053833,3652.001308101704,283.3944889032721,39884.29069004845,5468.082575198408,6281.408391290867,30742.963161455307,175.29339914296884,10229.469121282147,1559.5644042270033
2016-03-15,32437.08544218388,11796.115998868332,1460.0894611891265,2012.006768829846,535.0976857632036,191.33016948615514,2170.012413328743,215.00836526806268,24054.15130966743,2964.83304792085,3761.756043593189,12495.768251571291,178.68901034952773,4473.447701679839,1017.7985263471719
2016-03-16,17889.99104230456,6332.812564119775,712.5634534881398,1107.0349663084303,387.65050609775153,158.24288902130624,1827.8731957821497,177.66152828500447,15034.655370639148,1888.4992061761836,2297.0131045934786,6469.791415282694,127.64085341406513,2766.365837960221,1096.2246783065657
2016-03-17,14624.032295313085,4512.963597227679,411.3681907809243,800.7774621898786,488.75320282073176,132.75493033414787,1114.8765359510794,178.32054141377284,10677.777709661084,844.4319774730784,1522.6774689608196,5331.814456005664,113.14058327464267,1941.3708175638176,958.6752033097157
2016-03-18,8811.00212309041,2804.686030588995,294.8845305739722,722.7285710170765,572.1147384882299,103.87331249872148,681.5721906310064,199.9514267235155,6630.203426647175,1216.5684268513307,1102.0416445639594,3910.7818076097483,136.17398478628678,1986.5434904249346,955.9833499039385
2016-03-19,5512.287673237877,2347.3369600822716,197.0508438637537,735.170275884243,706.6884766036717,88.58127837944923,897.9063956383272,228.53175872176882,5269.966022579092,1405.8982704849288,809.2913774651231,3241.636176962811,137.72967185375882,1784.1247258967437,1042.0464643459723
2016-03-20,7422.103564179688,2987.922451326048,159.9603717445986,592.7706513480027,623.4825225689469,87.84298897243303,860.3192291706448,220.0544945832611,7824.834820253045,1268.0975417624481,537.4868011751963,3174.0864757703766,125.80286908965417,1193.8112912050879,917.8706242324063
2016-03-21,11564.620432559122,9824.159139381098,182.94533431848498,1322.1876198773923,656.5327890286928,72.82985004617268,1678.8366664323994,184.52128159249992,16926.582284855478,2022.5830609161178,799.365778490389,11135.301099008302,136.3923316797359,1661.6397326085976,1128.4993234944932
2016-03-22,9932.590398163578,8414.967536480624,296.1781063578216,533.712752246717,577.8803064734404,83.74257437424072,1595.6479000932388,195.93392173565212,11822.82303549557,2252.5532067915747,1445.5940247393914,7363.585209239776,131.49951090483614,2070.7662488218893,924.3817010751277
2016-03-23,8057.500609432542,4270.567991766427,179.6577923462936,224.2435159423967,239.33440256057247,63.28335743161159,510.60780365289816,111.22507236252545,7987.383828716178,1690.9990140596833,1000.973952895704,3511.5817355448835,108.12774106591615,1228.3011484739632,695.4937308920298
